region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3126,bus_only,1.0,0,20.52,20.52,16.5,0.0,16.5,132.0,1.4545,10.49,15.49,20.52,20.52,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3127,bus_only,1.0,0,20.49,20.49,16.52,0.0,16.52,132.2,1.4524,10.6,15.43,20.49,20.49,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3128,bus_only,1.0,0,20.64,20.64,16.59,0.0,16.59,132.68,1.4471,10.44,15.51,20.64,20.64,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3129,bus_only,1.0,0,20.52,20.52,16.52,0.0,16.52,132.17,1.4527,10.49,15.51,20.52,20.52,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_bus,songpa_rail_delay_severe,rail_service,none,none,3130,bus_only,1.0,0,20.31,20.31,16.4,0.0,16.4,131.19,1.4635,10.57,15.52,20.31,20.31,0,,policy=Simulate moderate road congestion on bus-only transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3101,multimodal,1.0,0,57.53,57.53,20.51,52.0,72.51,788.09,0.331,46.82,51.77,57.53,57.53,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3102,multimodal,1.0,0,56.83,56.83,20.59,52.0,72.59,788.71,0.3306,46.82,51.84,56.83,56.83,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3103,multimodal,1.0,0,62.97,62.97,20.67,52.0,72.67,789.37,0.3303,46.82,51.82,62.97,62.97,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3104,multimodal,1.0,0,62.84,62.84,20.71,52.0,72.71,789.66,0.3301,46.89,51.81,62.84,62.84,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3105,multimodal,1.0,0,59.87,59.87,20.56,52.0,72.56,788.46,0.3308,46.85,51.86,59.87,59.87,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3106,multimodal,1.0,0,58.31,58.31,20.8,52.0,72.8,790.42,0.3297,46.78,51.88,58.31,58.31,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3107,multimodal,1.0,0,58.73,58.73,20.54,52.0,72.54,788.35,0.3308,46.81,51.86,58.73,58.73,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,moderate_congestion_multimodal,songpa_rail_delay_severe,rail_service,none,none,3108,multimodal,1.0,0,58.83,58.83,20.53,52.0,72.53,788.23,0.3309,46.83,51.84,58.83,58.83,0,,policy=Simulate moderate road congestion on multimodal transport at 2x background volume. | scenario=Rail travel time x2.0; severe severity ladder step.,"Engineering-only pilot output for quasi-real decision-support method review (non-publication, non-acceptance, non-operational); not publication evidence, not final-study evidence, not formal acceptance evidence, not calibrated real-world results, and not an operational route plan or forecast. Base profile scope: Pilot full bus-practical graph output for graph-scale feasibility review; not calibrated real-world results or an operational forecast."
